RequirementId,FieldKey,NonZeroCount,DistinctValueCount,SampleValues,SemanticSummary,Confidence,Notes
9438,ExtData[2].Val6,1,1,4,,Unknown,
9438,ExtData[3].Val1,1,1,1,,Unknown,
9438,ExtData[3].Val2,1,1,82,,Unknown,
9438,ExtData[3].Val3,1,1,6,,Unknown,
9438,ExtData[3].Val6,1,1,6,,Unknown,
9439,ExtData[0].Val1,1,1,1,,Unknown,
9439,ExtData[0].Val2,1,1,8,,Unknown,
9439,ExtData[0].Val3,1,1,6,,Unknown,
9439,ExtData[0].Val4,1,1,8,,Unknown,
9439,ExtData[0].Val6,1,1,1132,,Unknown,
9439,ExtData[1].Val1,1,1,1,,Unknown,
9439,ExtData[1].Val2,1,1,11,,Unknown,
9439,ExtData[1].Val3,1,1,1,,Unknown,
9439,ExtData[1].Val5,1,1,3,,Unknown,
9439,ExtData[1].Val7,1,1,1,,Unknown,
9440,ExtData[0].Val1,1,1,1,,Unknown,
9440,ExtData[0].Val2,1,1,12,,Unknown,
9440,ExtData[0].Val3,1,1,1,,Unknown,
9440,ExtData[0].Val4,1,1,8,,Unknown,
9440,ExtData[0].Val7,1,1,1,,Unknown,
9440,ExtData[1].Val1,1,1,1,,Unknown,
9440,ExtData[1].Val2,1,1,10,,Unknown,
9440,ExtData[1].Val3,1,1,1,,Unknown,
9440,ExtData[1].Val6,1,1,9147,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9147.
9441,ExtData[0].Val1,1,1,1,,Unknown,
9441,ExtData[0].Val2,1,1,6,,Unknown,
9441,ExtData[0].Val3,1,1,1,,Unknown,
9441,ExtData[0].Val4,1,1,9,,Unknown,
9441,ExtData[0].Val6,1,1,1016,,Unknown,
9441,ExtData[0].Val7,1,1,1,,Unknown,
9441,ExtData[1].Val1,1,1,1,,Unknown,
9441,ExtData[1].Val2,1,1,6,,Unknown,
9441,ExtData[1].Val3,1,1,1,,Unknown,
9441,ExtData[1].Val6,1,1,1220,,Unknown,
9441,ExtData[1].Val7,1,1,1,,Unknown,
9442,ExtData[0].Val1,1,1,1,,Unknown,
9442,ExtData[0].Val2,1,1,35,,Unknown,
9442,ExtData[0].Val3,1,1,5,,Unknown,
9442,ExtData[0].Val4,1,1,9,,Unknown,
9442,ExtData[0].Val5,1,1,1,,Unknown,
9442,ExtData[0].Val7,1,1,1,,Unknown,
9442,ExtData[1].Val1,1,1,1,,Unknown,
9442,ExtData[1].Val2,1,1,10,,Unknown,
9442,ExtData[1].Val3,1,1,1,,Unknown,
9442,ExtData[1].Val6,1,1,9204,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9204.
9442,ExtData[1].Val7,1,1,1,,Unknown,
9443,ExtData[0].Val1,1,1,1,,Unknown,
9443,ExtData[0].Val2,1,1,35,,Unknown,
9443,ExtData[0].Val3,1,1,5,,Unknown,
9443,ExtData[0].Val4,1,1,9,,Unknown,
9443,ExtData[0].Val5,1,1,1,,Unknown,
9443,ExtData[0].Val7,1,1,1,,Unknown,
9443,ExtData[1].Val1,1,1,1,,Unknown,
9443,ExtData[1].Val2,1,1,21,,Unknown,
9443,ExtData[1].Val3,1,1,1,,Unknown,
9443,ExtData[1].Val7,1,1,1,,Unknown,
9444,ExtData[0].Val1,1,1,1,,Unknown,
9444,ExtData[0].Val2,1,1,35,,Unknown,
9444,ExtData[0].Val3,1,1,5,,Unknown,
9444,ExtData[0].Val4,1,1,9,,Unknown,
9444,ExtData[0].Val5,1,1,1,,Unknown,
9444,ExtData[0].Val7,1,1,1,,Unknown,
9444,ExtData[1].Val1,1,1,1,,Unknown,
9444,ExtData[1].Val2,1,1,21,,Unknown,
9444,ExtData[1].Val3,1,1,6,,Unknown,
9444,ExtData[1].Val7,1,1,1,,Unknown,
9445,ExtData[0].Val1,1,1,1,,Unknown,
9445,ExtData[0].Val2,1,1,75,,Unknown,
9445,ExtData[0].Val3,1,1,1,,Unknown,
9445,ExtData[0].Val4,1,1,9,,Unknown,
9445,ExtData[0].Val5,1,1,3,,Unknown,
9445,ExtData[0].Val7,1,1,15,,Unknown,
9445,ExtData[1].Val1,1,1,1,,Unknown,
9445,ExtData[1].Val2,1,1,19,,Unknown,
9445,ExtData[1].Val3,1,1,1,,Unknown,
9445,ExtData[1].Val4,1,1,9,,Unknown,
9445,ExtData[1].Val5,1,1,3,,Unknown,
9445,ExtData[1].Val7,1,1,5,,Unknown,
9445,ExtData[2].Val1,1,1,1,,Unknown,
9445,ExtData[2].Val2,1,1,19,,Unknown,
9445,ExtData[2].Val3,1,1,1,,Unknown,
9445,ExtData[2].Val5,1,1,3,,Unknown,
9445,ExtData[2].Val7,1,1,3,,Unknown,
9446,ExtData[0].Val1,1,1,1,,Unknown,
9446,ExtData[0].Val2,1,1,75,,Unknown,
9446,ExtData[0].Val3,1,1,1,,Unknown,
9446,ExtData[0].Val5,1,1,3,,Unknown,
9446,ExtData[0].Val7,1,1,16,,Unknown,
9447,ExtData[0].Val1,1,1,1,,Unknown,
9447,ExtData[0].Val2,1,1,6,,Unknown,
9447,ExtData[0].Val3,1,1,6,,Unknown,
9447,ExtData[0].Val4,1,1,9,,Unknown,
9447,ExtData[0].Val6,1,1,1002,,Unknown,
9447,ExtData[0].Val9,1,1,1,,Unknown,
9447,ExtData[1].Val1,1,1,1,,Unknown,
9447,ExtData[1].Val2,1,1,6,,Unknown,
9447,ExtData[1].Val3,1,1,6,,Unknown,
9447,ExtData[1].Val4,1,1,9,,Unknown,
9447,ExtData[1].Val6,1,1,1001,,Unknown,
9447,ExtData[1].Val9,1,1,1,,Unknown,
9447,ExtData[2].Val1,1,1,1,,Unknown,
9447,ExtData[2].Val2,1,1,6,,Unknown,
9447,ExtData[2].Val3,1,1,6,,Unknown,
9447,ExtData[2].Val5,1,1,3,,Unknown,
9447,ExtData[2].Val6,1,1,1214,,Unknown,
9448,ExtData[0].Val1,1,1,1,,Unknown,
9448,ExtData[0].Val2,1,1,8,,Unknown,
9448,ExtData[0].Val3,1,1,6,,Unknown,
9448,ExtData[0].Val4,1,1,8,,Unknown,
9448,ExtData[0].Val6,1,1,1234,,Unknown,
9448,ExtData[1].Val1,1,1,1,,Unknown,
9448,ExtData[1].Val2,1,1,11,,Unknown,
9448,ExtData[1].Val3,1,1,1,,Unknown,
9448,ExtData[1].Val5,1,1,3,,Unknown,
9448,ExtData[1].Val7,1,1,1,,Unknown,
9449,ExtData[0].Val1,1,1,1,,Unknown,
9449,ExtData[0].Val2,1,1,8,,Unknown,
9449,ExtData[0].Val3,1,1,6,,Unknown,
9449,ExtData[0].Val4,1,1,8,,Unknown,
9449,ExtData[0].Val6,1,1,1235,,Unknown,
9449,ExtData[1].Val1,1,1,1,,Unknown,
9449,ExtData[1].Val2,1,1,11,,Unknown,
9449,ExtData[1].Val3,1,1,1,,Unknown,
9449,ExtData[1].Val5,1,1,3,,Unknown,
9449,ExtData[1].Val7,1,1,1,,Unknown,
9450,ExtData[0].Val1,1,1,1,,Unknown,
9450,ExtData[0].Val2,1,1,8,,Unknown,
9450,ExtData[0].Val3,1,1,6,,Unknown,
9450,ExtData[0].Val4,1,1,8,,Unknown,
9450,ExtData[0].Val6,1,1,1236,,Unknown,
9450,ExtData[1].Val1,1,1,1,,Unknown,
9450,ExtData[1].Val2,1,1,11,,Unknown,
9450,ExtData[1].Val3,1,1,1,,Unknown,
9450,ExtData[1].Val5,1,1,3,,Unknown,
9450,ExtData[1].Val7,1,1,1,,Unknown,
9451,ExtData[0].Val1,1,1,1,,Unknown,
9451,ExtData[0].Val2,1,1,6,,Unknown,
9451,ExtData[0].Val3,1,1,1,,Unknown,
9451,ExtData[0].Val4,1,1,9,,Unknown,
9451,ExtData[0].Val6,1,1,1234,,Unknown,
9451,ExtData[1].Val1,1,1,1,,Unknown,
9451,ExtData[1].Val2,1,1,23,,Unknown,
9451,ExtData[1].Val3,1,1,1,,Unknown,
9451,ExtData[1].Val6,1,1,9448,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9448.
9451,ExtData[1].Val7,1,1,1,,Unknown,
9452,ExtData[0].Val1,1,1,1,,Unknown,
9452,ExtData[0].Val2,1,1,6,,Unknown,
9452,ExtData[0].Val3,1,1,1,,Unknown,
9452,ExtData[0].Val4,1,1,9,,Unknown,
9452,ExtData[0].Val6,1,1,1235,,Unknown,
9452,ExtData[1].Val1,1,1,1,,Unknown,
9452,ExtData[1].Val2,1,1,23,,Unknown,
9452,ExtData[1].Val3,1,1,1,,Unknown,
9452,ExtData[1].Val6,1,1,9449,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9449.
9452,ExtData[1].Val7,1,1,1,,Unknown,
9453,ExtData[0].Val1,1,1,1,,Unknown,
9453,ExtData[0].Val2,1,1,6,,Unknown,
9453,ExtData[0].Val3,1,1,1,,Unknown,
9453,ExtData[0].Val4,1,1,9,,Unknown,
9453,ExtData[0].Val6,1,1,1236,,Unknown,
9453,ExtData[1].Val1,1,1,1,,Unknown,
9453,ExtData[1].Val2,1,1,23,,Unknown,
9453,ExtData[1].Val3,1,1,1,,Unknown,
9453,ExtData[1].Val6,1,1,9450,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9450.
9453,ExtData[1].Val7,1,1,1,,Unknown,
9454,ExtData[0].Val1,1,1,1,,Unknown,
9454,ExtData[0].Val2,1,1,6,,Unknown,
9454,ExtData[0].Val3,1,1,7,,Unknown,
9454,ExtData[0].Val4,1,1,10,,Unknown,
9454,ExtData[0].Val5,1,1,3,,Unknown,
9454,ExtData[0].Val6,1,1,1002,,Unknown,
9454,ExtData[1].Val1,1,1,1,,Unknown,
9454,ExtData[1].Val2,1,1,6,,Unknown,
9454,ExtData[1].Val3,1,1,7,,Unknown,
9454,ExtData[1].Val4,1,1,10,,Unknown,
9454,ExtData[1].Val5,1,1,3,,Unknown,
9454,ExtData[1].Val6,1,1,1001,,Unknown,
9454,ExtData[2].Val1,1,1,1,,Unknown,
9454,ExtData[2].Val2,1,1,6,,Unknown,
9454,ExtData[2].Val3,1,1,7,,Unknown,
9454,ExtData[2].Val5,1,1,3,,Unknown,
9454,ExtData[2].Val6,1,1,1004,,Unknown,
9455,ExtData[0].Val1,1,1,1,,Unknown,
9455,ExtData[0].Val2,1,1,11,,Unknown,
9455,ExtData[0].Val3,1,1,1,,Unknown,
9455,ExtData[0].Val4,1,1,9,,Unknown,
9455,ExtData[0].Val5,1,1,8,,Unknown,
9455,ExtData[0].Val7,1,1,1,,Unknown,
9455,ExtData[1].Val1,1,1,1,,Unknown,
9455,ExtData[1].Val2,1,1,11,,Unknown,
9455,ExtData[1].Val3,1,1,1,,Unknown,
9455,ExtData[1].Val7,1,1,1,,Unknown,
9456,ExtData[0].Val1,1,1,1,,Unknown,
9456,ExtData[0].Val2,1,1,6,,Unknown,
9456,ExtData[0].Val3,1,1,1,,Unknown,
9456,ExtData[0].Val4,1,1,8,,Unknown,
9456,ExtData[0].Val6,1,1,1442,,Unknown,
9456,ExtData[1].Val1,1,1,1,,Unknown,
9456,ExtData[1].Val2,1,1,64,,Unknown,
9456,ExtData[1].Val3,1,1,1,,Unknown,
9456,ExtData[1].Val7,1,1,17636,,Unknown,
9457,ExtData[0].Val1,1,1,1,,Unknown,
9457,ExtData[0].Val2,1,1,8,,Unknown,
9457,ExtData[0].Val3,1,1,6,,Unknown,
9457,ExtData[0].Val4,1,1,8,,Unknown,
9457,ExtData[0].Val6,1,1,1442,,Unknown,
9457,ExtData[1].Val1,1,1,1,,Unknown,
9457,ExtData[1].Val2,1,1,11,,Unknown,
9457,ExtData[1].Val3,1,1,1,,Unknown,
9457,ExtData[1].Val5,1,1,3,,Unknown,
9457,ExtData[1].Val7,1,1,1,,Unknown,
9458,ExtData[0].Val1,1,1,1,,Unknown,
9458,ExtData[0].Val2,1,1,6,,Unknown,
9458,ExtData[0].Val3,1,1,1,,Unknown,
9458,ExtData[0].Val4,1,1,9,,Unknown,
9458,ExtData[0].Val6,1,1,1442,,Unknown,
9458,ExtData[1].Val1,1,1,1,,Unknown,
9458,ExtData[1].Val2,1,1,23,,Unknown,
9458,ExtData[1].Val3,1,1,6,,Unknown,
9458,ExtData[1].Val6,1,1,9457,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9457.
9459,ExtData[0].Val1,1,1,1,,Unknown,
9459,ExtData[0].Val2,1,1,10,,Unknown,
9459,ExtData[0].Val3,1,1,6,,Unknown,
9459,ExtData[0].Val4,1,1,12,,Unknown,
9459,ExtData[0].Val6,1,1,9204,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9204.
9459,ExtData[1].Val1,1,1,1,,Unknown,
9459,ExtData[1].Val2,1,1,74,,Unknown,
9459,ExtData[1].Val3,1,1,7,,Unknown,
9459,ExtData[1].Val4,1,1,12,,Unknown,
9459,ExtData[1].Val5,1,1,3,,Unknown,
9459,ExtData[1].Val6,1,1,8399,,Unknown,
9460,ExtData[0].Val1,1,1,1,,Unknown,
9460,ExtData[0].Val2,1,1,10,,Unknown,
9460,ExtData[0].Val3,1,1,6,,Unknown,
9460,ExtData[0].Val4,1,1,12,,Unknown,
9460,ExtData[0].Val6,1,1,9204,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9204.
9460,ExtData[1].Val1,1,1,1,,Unknown,
9460,ExtData[1].Val2,1,1,74,,Unknown,
9460,ExtData[1].Val3,1,1,7,,Unknown,
9460,ExtData[1].Val4,1,1,12,,Unknown,
9460,ExtData[1].Val5,1,1,3,,Unknown,
9460,ExtData[1].Val6,1,1,9165,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9165.
9469,ExtData[0].Val1,1,1,1,,Unknown,
9469,ExtData[0].Val2,1,1,10,,Unknown,
9469,ExtData[0].Val3,1,1,1,,Unknown,
9469,ExtData[0].Val4,1,1,8,,Unknown,
9469,ExtData[0].Val5,1,1,3,,Unknown,
9469,ExtData[0].Val6,1,1,9461,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9461.
9469,ExtData[0].Val7,1,1,1,,Unknown,
9470,ExtData[0].Val1,1,1,1,,Unknown,
9470,ExtData[0].Val2,1,1,10,,Unknown,
9470,ExtData[0].Val3,1,1,1,,Unknown,
9470,ExtData[0].Val4,1,1,8,,Unknown,
9470,ExtData[0].Val5,1,1,3,,Unknown,
9470,ExtData[0].Val6,1,1,9462,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9462.
9470,ExtData[0].Val7,1,1,1,,Unknown,
9471,ExtData[0].Val1,1,1,1,,Unknown,
9471,ExtData[0].Val2,1,1,10,,Unknown,
9471,ExtData[0].Val3,1,1,1,,Unknown,
9471,ExtData[0].Val4,1,1,8,,Unknown,
9471,ExtData[0].Val5,1,1,3,,Unknown,
9471,ExtData[0].Val6,1,1,9463,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9463.
9471,ExtData[0].Val7,1,1,1,,Unknown,
9472,ExtData[0].Val1,1,1,1,,Unknown,
9472,ExtData[0].Val2,1,1,10,,Unknown,
9472,ExtData[0].Val3,1,1,1,,Unknown,
9472,ExtData[0].Val4,1,1,8,,Unknown,
9472,ExtData[0].Val5,1,1,3,,Unknown,
9472,ExtData[0].Val6,1,1,9464,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9464.
9472,ExtData[0].Val7,1,1,1,,Unknown,
9473,ExtData[0].Val1,1,1,1,,Unknown,
9473,ExtData[0].Val2,1,1,10,,Unknown,
9473,ExtData[0].Val3,1,1,1,,Unknown,
9473,ExtData[0].Val4,1,1,8,,Unknown,
9473,ExtData[0].Val5,1,1,3,,Unknown,
9473,ExtData[0].Val6,1,1,9465,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9465.
9473,ExtData[0].Val7,1,1,1,,Unknown,
9474,ExtData[0].Val1,1,1,1,,Unknown,
9474,ExtData[0].Val2,1,1,10,,Unknown,
9474,ExtData[0].Val3,1,1,1,,Unknown,
9474,ExtData[0].Val4,1,1,8,,Unknown,
9474,ExtData[0].Val5,1,1,3,,Unknown,
9474,ExtData[0].Val6,1,1,9466,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9466.
9474,ExtData[0].Val7,1,1,1,,Unknown,
9475,ExtData[0].Val1,1,1,1,,Unknown,
9475,ExtData[0].Val2,1,1,10,,Unknown,
9475,ExtData[0].Val3,1,1,1,,Unknown,
9475,ExtData[0].Val4,1,1,8,,Unknown,
9475,ExtData[0].Val5,1,1,3,,Unknown,
9475,ExtData[0].Val6,1,1,9467,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9467.
9475,ExtData[0].Val7,1,1,1,,Unknown,
9476,ExtData[0].Val1,1,1,1,,Unknown,
9476,ExtData[0].Val2,1,1,10,,Unknown,
9476,ExtData[0].Val3,1,1,1,,Unknown,
9476,ExtData[0].Val4,1,1,8,,Unknown,
9476,ExtData[0].Val5,1,1,3,,Unknown,
9476,ExtData[0].Val6,1,1,9468,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9468.
9476,ExtData[0].Val7,1,1,1,,Unknown,
9477,ExtData[0].Val1,1,1,1,,Unknown,
9477,ExtData[0].Val2,1,1,10,,Unknown,
9477,ExtData[0].Val3,1,1,1,,Unknown,
9477,ExtData[0].Val4,1,1,8,,Unknown,
9477,ExtData[0].Val5,1,1,3,,Unknown,
9477,ExtData[0].Val6,1,1,9478,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9478.
9477,ExtData[1].Val1,1,1,1,,Unknown,
9477,ExtData[1].Val2,1,1,10,,Unknown,
9477,ExtData[1].Val3,1,1,1,,Unknown,
9477,ExtData[1].Val4,1,1,8,,Unknown,
9477,ExtData[1].Val5,1,1,3,,Unknown,
9477,ExtData[1].Val6,1,1,9479,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9479.
9477,ExtData[2].Val1,1,1,1,,Unknown,
9477,ExtData[2].Val2,1,1,10,,Unknown,
9477,ExtData[2].Val3,1,1,1,,Unknown,
9477,ExtData[2].Val4,1,1,8,,Unknown,
9477,ExtData[2].Val5,1,1,3,,Unknown,
9477,ExtData[2].Val6,1,1,9480,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9480.
9477,ExtData[3].Val1,1,1,1,,Unknown,
9477,ExtData[3].Val2,1,1,10,,Unknown,
9477,ExtData[3].Val3,1,1,1,,Unknown,
9477,ExtData[3].Val4,1,1,8,,Unknown,
9477,ExtData[3].Val5,1,1,3,,Unknown,
9477,ExtData[3].Val6,1,1,9481,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9481.
9478,ExtData[0].Val1,1,1,1,,Unknown,
9478,ExtData[0].Val2,1,1,6,,Unknown,
9478,ExtData[0].Val3,1,1,6,,Unknown,
9478,ExtData[0].Val4,1,1,8,,Unknown,
9478,ExtData[0].Val5,1,1,3,,Unknown,
9478,ExtData[0].Val6,1,1,1396,,Unknown,
9478,ExtData[1].Val1,1,1,1,,Unknown,
9478,ExtData[1].Val2,1,1,6,,Unknown,
9478,ExtData[1].Val3,1,1,1,,Unknown,
9478,ExtData[1].Val4,1,1,8,,Unknown,
9478,ExtData[1].Val5,1,1,3,,Unknown,
9478,ExtData[1].Val6,1,1,1397,,Unknown,
9478,ExtData[2].Val1,1,1,1,,Unknown,
9478,ExtData[2].Val2,1,1,6,,Unknown,
9478,ExtData[2].Val3,1,1,1,,Unknown,
9478,ExtData[2].Val4,1,1,8,,Unknown,
9478,ExtData[2].Val5,1,1,3,,Unknown,
9478,ExtData[2].Val6,1,1,1398,,Unknown,
9478,ExtData[3].Val1,1,1,1,,Unknown,
9478,ExtData[3].Val2,1,1,6,,Unknown,
9478,ExtData[3].Val3,1,1,1,,Unknown,
9478,ExtData[3].Val4,1,1,8,,Unknown,
9478,ExtData[3].Val5,1,1,3,,Unknown,
9478,ExtData[3].Val6,1,1,1399,,Unknown,
9479,ExtData[0].Val1,1,1,1,,Unknown,
9479,ExtData[0].Val2,1,1,6,,Unknown,
9479,ExtData[0].Val3,1,1,6,,Unknown,
9479,ExtData[0].Val4,1,1,8,,Unknown,
9479,ExtData[0].Val5,1,1,3,,Unknown,
9479,ExtData[0].Val6,1,1,1397,,Unknown,
9479,ExtData[1].Val1,1,1,1,,Unknown,
9479,ExtData[1].Val2,1,1,6,,Unknown,
9479,ExtData[1].Val3,1,1,1,,Unknown,
9479,ExtData[1].Val4,1,1,8,,Unknown,
9479,ExtData[1].Val5,1,1,3,,Unknown,
9479,ExtData[1].Val6,1,1,1398,,Unknown,
9479,ExtData[2].Val1,1,1,1,,Unknown,
9479,ExtData[2].Val2,1,1,6,,Unknown,
9479,ExtData[2].Val3,1,1,1,,Unknown,
9479,ExtData[2].Val4,1,1,8,,Unknown,
9479,ExtData[2].Val5,1,1,3,,Unknown,
9479,ExtData[2].Val6,1,1,1399,,Unknown,
9480,ExtData[0].Val1,1,1,1,,Unknown,
9480,ExtData[0].Val2,1,1,6,,Unknown,
9480,ExtData[0].Val3,1,1,6,,Unknown,
9480,ExtData[0].Val4,1,1,8,,Unknown,
9480,ExtData[0].Val5,1,1,3,,Unknown,
9480,ExtData[0].Val6,1,1,1398,,Unknown,
9480,ExtData[1].Val1,1,1,1,,Unknown,
9480,ExtData[1].Val2,1,1,6,,Unknown,
9480,ExtData[1].Val3,1,1,1,,Unknown,
9480,ExtData[1].Val4,1,1,8,,Unknown,
9480,ExtData[1].Val5,1,1,3,,Unknown,
9480,ExtData[1].Val6,1,1,1399,,Unknown,
9481,ExtData[0].Val1,1,1,1,,Unknown,
9481,ExtData[0].Val2,1,1,6,,Unknown,
9481,ExtData[0].Val3,1,1,6,,Unknown,
9481,ExtData[0].Val4,1,1,8,,Unknown,
9481,ExtData[0].Val5,1,1,3,,Unknown,
9481,ExtData[0].Val6,1,1,1399,,Unknown,
9483,ExtData[0].Val1,1,1,1,,Unknown,
9483,ExtData[0].Val2,1,1,16,,Unknown,
9483,ExtData[0].Val3,1,1,1,,Unknown,
9483,ExtData[0].Val4,1,1,9,,Unknown,
9483,ExtData[0].Val6,1,1,8341,,Unknown,
9483,ExtData[0].Val7,1,1,1,,Unknown,
9483,ExtData[1].Val1,1,1,1,,Unknown,
9483,ExtData[1].Val2,1,1,16,,Unknown,
9483,ExtData[1].Val3,1,1,1,,Unknown,
9483,ExtData[1].Val4,1,1,9,,Unknown,
9483,ExtData[1].Val6,1,1,8342,,Unknown,
9483,ExtData[1].Val7,1,1,1,,Unknown,
9483,ExtData[2].Val1,1,1,1,,Unknown,
9483,ExtData[2].Val2,1,1,16,,Unknown,
9483,ExtData[2].Val3,1,1,1,,Unknown,
9483,ExtData[2].Val6,1,1,8343,,Unknown,
9483,ExtData[2].Val7,1,1,1,,Unknown,
9486,ExtData[0].Val1,1,1,1,,Unknown,
9486,ExtData[0].Val2,1,1,10,,Unknown,
9486,ExtData[0].Val3,1,1,1,,Unknown,
9486,ExtData[0].Val4,1,1,8,,Unknown,
9486,ExtData[0].Val5,1,1,3,,Unknown,
9486,ExtData[0].Val6,1,1,9485,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9485.
9486,ExtData[0].Val7,1,1,1,,Unknown,
9487,ExtData[0].Val1,1,1,1,,Unknown,
9487,ExtData[0].Val2,1,1,6,,Unknown,
9487,ExtData[0].Val3,1,1,1,,Unknown,
9487,ExtData[0].Val4,1,1,8,,Unknown,
9487,ExtData[0].Val6,1,1,1044,,Unknown,
9487,ExtData[1].Val1,1,1,1,,Unknown,
9487,ExtData[1].Val2,1,1,6,,Unknown,
9487,ExtData[1].Val3,1,1,1,,Unknown,
9487,ExtData[1].Val4,1,1,8,,Unknown,
9487,ExtData[1].Val6,1,1,1016,,Unknown,
9487,ExtData[2].Val1,1,1,1,,Unknown,
9487,ExtData[2].Val2,1,1,6,,Unknown,
9487,ExtData[2].Val3,1,1,1,,Unknown,
9487,ExtData[2].Val4,1,1,8,,Unknown,
9487,ExtData[2].Val6,1,1,1015,,Unknown,
9487,ExtData[3].Val1,1,1,1,,Unknown,
9487,ExtData[3].Val2,1,1,6,,Unknown,
9487,ExtData[3].Val3,1,1,1,,Unknown,
9487,ExtData[3].Val4,1,1,8,,Unknown,
9487,ExtData[3].Val6,1,1,1030,,Unknown,
9487,ExtData[4].Val1,1,1,1,,Unknown,
9487,ExtData[4].Val2,1,1,6,,Unknown,
9487,ExtData[4].Val3,1,1,1,,Unknown,
9487,ExtData[4].Val6,1,1,1220,,Unknown,
9488,ExtData[0].Val1,1,1,1,,Unknown,
9488,ExtData[0].Val2,1,1,8,,Unknown,
9488,ExtData[0].Val3,1,1,6,,Unknown,
9488,ExtData[0].Val4,1,1,8,,Unknown,
9488,ExtData[0].Val6,1,1,1015,,Unknown,
9488,ExtData[1].Val1,1,1,1,,Unknown,
9488,ExtData[1].Val2,1,1,8,,Unknown,
9488,ExtData[1].Val3,1,1,1,,Unknown,
9488,ExtData[1].Val6,1,1,1324,,Unknown,
9491,ExtData[0].Val1,1,1,1,,Unknown,
9491,ExtData[0].Val2,1,1,10,,Unknown,
9491,ExtData[0].Val3,1,1,1,,Unknown,
9491,ExtData[0].Val4,1,1,8,,Unknown,
9491,ExtData[0].Val5,1,1,3,,Unknown,
9491,ExtData[0].Val6,1,1,9490,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9490.
9491,ExtData[0].Val7,1,1,1,,Unknown,
9492,ExtData[0].Val1,1,1,1,,Unknown,
9492,ExtData[0].Val2,1,1,31,,Unknown,
9492,ExtData[0].Val3,1,1,1,,Unknown,
9492,ExtData[0].Val4,1,1,8,,Unknown,
9492,ExtData[0].Val5,1,1,3,,Unknown,
9493,ExtData[1].Val1,1,1,1,,Unknown,
9493,ExtData[1].Val2,1,1,18,,Unknown,
9493,ExtData[1].Val3,1,1,7,,Unknown,
9493,ExtData[1].Val5,1,1,5,,Unknown,
9494,ExtData[0].Val1,1,1,1,,Unknown,
9494,ExtData[0].Val2,1,1,6,,Unknown,
9494,ExtData[0].Val3,1,1,6,,Unknown,
9494,ExtData[0].Val4,1,1,9,,Unknown,
9494,ExtData[0].Val6,1,1,1007,,Unknown,
9494,ExtData[0].Val9,1,1,1,,Unknown,
9494,ExtData[1].Val1,1,1,1,,Unknown,
9494,ExtData[1].Val2,1,1,6,,Unknown,
9494,ExtData[1].Val3,1,1,6,,Unknown,
9494,ExtData[1].Val6,1,1,1008,,Unknown,
9494,ExtData[1].Val9,1,1,1,,Unknown,
9495,ExtData[0].Val1,1,1,1,,Unknown,
9495,ExtData[0].Val2,1,1,16,,Unknown,
9495,ExtData[0].Val3,1,1,1,,Unknown,
9495,ExtData[0].Val4,1,1,9,,Unknown,
9495,ExtData[0].Val6,1,1,8342,,Unknown,
9495,ExtData[0].Val7,1,1,1,,Unknown,
9495,ExtData[1].Val1,1,1,1,,Unknown,
9495,ExtData[1].Val2,1,1,16,,Unknown,
9495,ExtData[1].Val3,1,1,1,,Unknown,
9495,ExtData[1].Val6,1,1,8343,,Unknown,
9495,ExtData[1].Val7,1,1,1,,Unknown,
9553,ExtData[0].Val1,1,1,1,,Unknown,
9553,ExtData[0].Val2,1,1,10,,Unknown,
9553,ExtData[0].Val3,1,1,1,,Unknown,
9553,ExtData[0].Val4,1,1,9,,Unknown,
9553,ExtData[0].Val6,1,1,9593,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9593.
9553,ExtData[0].Val9,1,1,1,,Unknown,
